CTCB20,FctImp,LST,NDVI,CT20,BG20,CB20,PatchDensity,LandscapeShapeIndex,PerCoverGreen,grade
5359021006,61.967741935483865,44656.0109375,3547.8076171875,535902,5359021,1006,0.0,,0.0,C
2404013002,64.6,44485.90800781251,2409.8076171875,240401,2404013,3002,0.0,,0.0,C
2378003005,60.833333333333336,44309.2699032738,2661.884521484375,237800,2378003,3005,0.0,,0.0,B
5350011000,87.3076923076923,44497.49999999999,1986.2692871093752,535001,5350011,1000,0.0,,0.0,D
2395012000,83.14285714285715,44362.11328124999,2203.769287109375,239501,2395012,2000,0.0,,0.0,C
4802012012,50.893617021276576,43889.39143518521,5811.8076171875,480201,4802012,2012,0.0,,0.0,A
4802012012,50.893617021276576,43889.39143518521,5811.8076171875,480201,4802012,2012,0.0,,0.0,C
4801011007,58.79310344827585,44553.04549153646,3527.0,480101,4801011,1007,0.0,,0.0,C
1862031005,48.31746031746033,43717.91209399608,5108.71142578125,186203,1862031,1005,0.0,,0.0,B
1951004012,45.74999999999999,43951.9748046875,4318.5,195100,1951004,4012,0.0,,0.0,B
1899072000,79.66071428571428,44160.16235977565,3348.615478515625,189907,1899072,2000,0.0,,0.0,B
1899072000,79.66071428571428,44160.16235977565,3348.615478515625,189907,1899072,2000,0.0,,0.0,C
1905202000,79.5535714285714,45153.698009672626,2435.3076171875,190520,1905202,2000,0.0,,0.0,C
7003002000,76.22222222222221,43897.581781914894,3691.230712890625,700300,7003002,2000,0.0,,0.0,C
1912032003,72.43333333333332,45514.788671875,2197.269287109375,191203,1912032,2003,0.0,,0.0,C
1943001000,40.10141987829614,43277.919198939184,4809.03857421875,194300,1943001,1000,0.0,,0.0,A
1943001000,40.10141987829614,43277.919198939184,4809.03857421875,194300,1943001,1000,0.0,,0.0,C
1913011005,65.44444444444444,45482.263157894726,2707.115478515625,191301,1913011,1005,0.0,,0.0,D
4803043006,82.51612903225806,44741.42211914063,2648.46142578125,480304,4803043,3006,0.0,,0.0,C
7009013014,70.6,44053.81782670455,3004.46142578125,700901,7009013,3014,0.0,,0.0,B
7009013014,70.6,44053.81782670455,3004.46142578125,700901,7009013,3014,0.0,,0.0,C
2656022006,55.48275862068965,43754.70492788461,3973.5,265602,2656022,2006,0.0,,0.0,A
2163022014,67.00000000000001,43613.06782670454,3017.53857421875,216302,2163022,2014,0.0,,0.0,B
5307001013,70.72413793103448,44342.8693359375,2107.884521484375,530700,5307001,1013,0.0,,0.0,D
2346001006,63.611111111111114,44156.244001116065,3464.5,234600,2346001,1006,0.0,,0.0,B
2346001006,63.611111111111114,44156.244001116065,3464.5,234600,2346001,1006,0.0,,0.0,C
2734041008,88.42857142857143,44727.26640625,1526.076904296875,273404,2734041,1008,0.0,,0.0,
5509011020,70.125,44411.90711805556,3030.46142578125,550901,5509011,1020,0.0,,0.0,C
5359014004,81.0566037735849,44889.10392099056,2741.576904296875,535901,5359014,4004,0.0,,0.0,B
5359014004,81.0566037735849,44889.10392099056,2741.576904296875,535901,5359014,4004,0.0,,0.0,C
6020032004,60.43589743589743,45396.4880952381,2922.65380859375,602003,6020032,2004,0.0,,0.0,D
6002023004,61.7179487179487,44821.78710937499,2588.03857421875,600202,6002023,3004,0.0,,0.0,C
5358021003,80.75000000000001,45364.411994485294,2766.384521484375,535802,5358021,1003,0.0,,0.0,C
2407001005,67.77205882352942,44279.32927389707,3071.8076171875,240700,2407001,1005,0.0,,0.0,C
2407001005,67.77205882352942,44279.32927389707,3071.8076171875,240700,2407001,1005,0.0,,0.0,D
2404013000,60.69230769230769,44863.41025641026,2498.173095703125,240401,2404013,3000,0.0,,0.0,C
2430012004,62.517241379310335,44668.01653645832,2903.384521484375,243001,2430012,2004,0.0,,0.0,D
6200013002,62.96825396825397,44505.297415865374,2204.8076171875,620001,6200013,3002,0.0,,0.0,C
9800131001,89.96444444444444,44840.986486037225,1383.1538899739583,980013,9800131,1001,0.0,,0.0,B
6201013004,65.36111111111111,44501.60210503471,2980.6923828125,620101,6201013,3004,0.0,,0.0,C
5702042000,75.91428571428571,45146.385491071414,2374.923095703125,570204,5702042,2000,0.0,,0.0,C
6210011006,69.86363636363637,44821.65966796875,2170.53857421875,621001,6210011,1006,0.0,,0.0,D
5704042008,78.4626865671642,44465.01364511984,2764.3076171875,570404,5704042,2008,0.0,,0.0,
5704042008,78.4626865671642,44465.01364511984,2764.3076171875,570404,5704042,2008,0.0,,0.0,C
6209012003,59.99999999999999,44041.833333333336,2862.115478515625,620901,6209012,2003,0.0,,0.0,C
6205211001,60.714285714285715,45119.20628720238,3270.8076171875,620521,6205211,1001,0.0,,0.0,D
6033021002,73.5,45646.23828125,2289.884521484375,603302,6033021,1002,0.0,,0.0,D
5702031004,60.84337349397589,44693.900719803365,2765.576904296875,570203,5702031,1004,0.0,,0.0,C
5549004003,63.0,44201.92817826706,2525.384521484375,554900,5549004,4003,0.0,,0.0,D
5762001000,82.33333333333333,45047.42578125,2275.615478515625,576200,5762001,1000,0.0,,0.0,
6703282023,39.214285714285715,41451.606305803565,4024.3076171875,670328,6703282,2023,0.0,,0.0,A
5766013002,88.0,45484.642578125,1823.0769042968752,576601,5766013,3002,0.0,,0.0,
5766013002,88.0,45484.642578125,1823.0769042968752,576601,5766013,3002,0.0,,0.0,B
2971101014,72.38888888888889,44996.40485491071,1864.4615478515625,297110,2971101,1014,0.0,,0.0,D
2969021002,69.55555555555554,45309.30152529762,2583.6923828125,296902,2969021,1002,0.0,,0.0,D
6707024001,24.517073170731692,43917.207301267306,5839.46142578125,670702,6707024,4001,1.484255129e-06,39827.95270374427,0.244181874420043,A
6212043004,80.97142857142855,44878.5,1495.0384521484375,621204,6212043,3004,0.0,,0.0,D
6024042001,67.66666666666667,45715.967447916664,2123.423095703125,602404,6024042,2001,0.0,,0.0,D
5779002009,77.92499999999998,44520.47025240384,3663.9614257812495,577900,5779002,2009,0.0,,0.0,C
5779002009,77.92499999999998,44520.47025240384,3663.9614257812495,577900,5779002,2009,0.0,,0.0,D
3005011010,62.72222222222222,44313.294117647056,3708.8076171875,300501,3005011,1010,0.0,,0.0,C
3002003011,50.0,45040.19001116072,4354.34619140625,300200,3002003,3011,0.0,,0.0,C
4638003006,40.44285714285715,43241.199438820426,5887.6923828125,463800,4638003,3006,0.0,,0.0,A
4637002026,46.11656441717792,43682.615885416686,5385.826904296875,463700,4637002,2026,0.0,,0.0,B
4637002026,46.11656441717792,43682.615885416686,5385.826904296875,463700,4637002,2026,0.0,,0.0,C
4637002026,46.11656441717792,43682.615885416686,5385.826904296875,463700,4637002,2026,0.0,,0.0,D
4635003015,65.54166666666666,43950.96218039773,2572.03857421875,463500,4635003,3015,0.0,,0.0,B
4635003015,65.54166666666666,43950.96218039773,2572.03857421875,463500,4635003,3015,0.0,,0.0,C
4044011006,57.33333333333333,44597.677083333336,2806.53857421875,404401,4044011,1006,0.0,,0.0,C
4308023001,52.24,44439.512936282474,3726.192260742187,430802,4308023,3001,0.0,,0.0,C
4642001001,45.139130434782615,43570.47112771738,5220.615234375,464200,4642001,1001,0.0,,0.0,A
4635002006,49.0,43886.024414062515,4336.0,463500,4635002,2006,0.0,,0.0,B
1438021004,62.59999999999999,44800.159476902176,4549.3076171875,143802,1438021,1004,0.0,,0.0,B
1436051006,47.448979591836725,44178.90412109375,3850.0385742187505,143605,1436051,1006,0.0,,0.0,C
1897041009,39.66037735849056,43934.681195175435,4802.34619140625,189704,1897041,1009,0.0,,0.0,A
1861002007,58.96666666666667,43943.68938577586,3949.3076171875,186100,1861002,2007,0.0,,0.0,B
4333052001,58.053763440860195,44383.89481907895,3175.1923828125,433305,4333052,2001,0.0,,0.0,C
2110005018,55.214285714285715,43070.559895833336,4562.115234375,211000,2110005,5018,0.0,,0.0,A
2110005018,55.214285714285715,43070.559895833336,4562.115234375,211000,2110005,5018,0.0,,0.0,B
2623031004,43.97368421052632,43911.24809695513,5859.15380859375,262303,2623031,1004,0.0,,0.0,B
2141003006,62.375,43445.50488281249,3448.03857421875,214100,2141003,3006,0.0,,0.0,B
2141003006,62.375,43445.50488281249,3448.03857421875,214100,2141003,3006,0.0,,0.0,C
2371012001,71.9047619047619,44240.81556919641,2417.076904296875,237101,2371012,2001,0.0,,0.0,C
5323021025,78.6,45032.42366536458,1975.6922607421875,532302,5323021,1025,0.0,,0.0,D
2311002025,80.29999999999998,44379.68429129464,1742.4615478515625,231100,2311002,2025,0.0,,0.0,D
2312202008,82.27777777777779,44292.30169547872,2377.8076171875,231220,2312202,2008,0.0,,0.0,C
5301014002,73.78260869565217,44614.340353260865,2668.65380859375,530101,5301014,4002,0.0,,0.0,B
5319022010,47.12,44731.58651620369,2884.53857421875,531902,5319022,2010,0.0,,0.0,B
2270202006,82.96153846153845,44814.221932870365,2012.3077392578125,227020,2270202,2006,0.0,,0.0,D
2723012007,64.54838709677419,44727.79574092742,3550.3076171875,272301,2723012,2007,0.0,,0.0,C
5416041008,65.83333333333333,45661.98632812501,2914.076904296875,541604,5416041,1008,0.0,,0.0,B
7028011010,76.47368421052627,44454.154947916664,2986.65380859375,702801,7028011,1010,0.0,,0.0,C
2313011006,63.55769230769231,44351.39763621795,2858.53857421875,231301,2313011,1006,0.0,,0.0,C
2312102000,71.80000000000001,44246.30847714551,2698.076904296875,231210,2312102,2000,0.0,,0.0,C
5015011015,28.45956873315364,43487.12185477695,5045.776953125,501501,5015011,1015,1.39970914e-07,12818.886144327656,0.288405817387775,B
5015011015,28.45956873315364,43487.12185477695,5045.776953125,501501,5015011,1015,1.39970914e-07,12818.886144327656,0.288405817387775,C
5013021008,51.33333333333333,43821.24984975961,4495.5,501302,5013021,1008,0.0,,0.0,B
2732003002,70.04761904761907,44992.98056175597,3204.576904296875,273200,2732003,3002,0.0,,0.0,D
2738001000,67.97419354838715,44658.92207792208,3512.615478515625,273800,2738001,1000,0.0,,0.0,
2738001000,67.97419354838715,44658.92207792208,3512.615478515625,273800,2738001,1000,0.0,,0.0,C
5401014007,59.774193548387096,44889.03649902344,3227.6923828125,540101,5401014,4007,0.0,,0.0,C
2408002002,59.99999999999999,45072.47619047619,3036.730712890625,240800,2408002,2002,0.0,,0.0,C
5510021007,73.12500000000001,44509.96574519229,3500.076904296875,551002,5510021,1007,0.0,,0.0,B
5509011029,88.00000000000001,44531.055989583336,2486.923095703125,550901,5509011,1029,0.0,,0.0,C
2412012002,61.52380952380952,45221.120225694445,2577.34619140625,241201,2412012,2002,0.0,,0.0,B
2420003003,65.96875,44694.62830528846,3249.53857421875,242000,2420003,3003,0.0,,0.0,D
2427002004,62.545454545454554,44763.824629934206,2914.615478515625,242700,2427002,2004,0.0,,0.0,D
6018021003,62.23076923076922,45514.67457217261,2680.923095703125,601802,6018021,1003,0.0,,0.0,C
2380006009,60.71428571428572,44838.926215277774,3130.53857421875,238000,2380006,6009,0.0,,0.0,B
6006021008,45.72752043596731,45309.845304528026,2455.90380859375,600602,6006021,1008,0.0,,0.0,D
5356072004,60.19230769230769,44889.50640625,3027.923095703125,535607,5356072,2004,0.0,,0.0,C
5331083004,60.51515151515152,44575.322395833326,2708.923095703125,533108,5331083,3004,0.0,,0.0,C
2756051004,88.47796610169495,44936.31879865919,2452.1923828125,275605,2756051,1004,0.0,,0.0,C
5331032001,76.37735849056605,44866.31263950893,1819.6153564453125,533103,5331032,2001,0.0,,0.0,D
5336021003,69.52380952380955,45007.645898437506,2168.076904296875,533602,5336021,1003,0.0,,0.0,C
2765002002,62.13095238095236,44943.90405273438,3858.269287109375,276500,2765002,2002,0.0,,0.0,C
5336031001,68.31428571428572,45014.421261160736,2883.884521484375,533603,5336031,1001,0.0,,0.0,C
5540013005,59.285714285714285,45248.346562499995,2526.84619140625,554001,5540013,3005,0.0,,0.0,C
6038013003,68.03571428571428,45408.90485491071,2217.3076171875,603801,6038013,3003,0.0,,0.0,D
5527003002,63.35714285714286,44824.18511284722,3044.1923828125,552700,5527003,3002,0.0,,0.0,C
5528001013,78.55555555555556,45743.0,2831.076904296875,552800,5528001,1013,0.0,,0.0,C
1437001012,33.87128712871288,43609.1300048828,5929.65380859375,143700,1437001,1012,0.0,,0.0,A
1831013006,55.897959183673464,43701.12383643616,4278.8076171875,183101,1831013,3006,0.0,,0.0,C
4806023000,35.075471698113205,43113.89437181121,5860.73095703125,480602,4806023,3000,0.0,,0.0,A
4806023000,35.075471698113205,43113.89437181121,5860.73095703125,480602,4806023,3000,0.0,,0.0,B
4308031000,55.25862068965516,44103.30965401786,4494.615234375,430803,4308031,1000,0.0,,0.0,C
4641012006,37.666666666666664,43301.86707589286,6319.84619140625,464101,4641012,2006,0.0,,0.0,A
4800022007,52.016666666666666,44096.064579133046,4417.23095703125,480002,4800022,2007,0.0,,0.0,B
4043012011,59.81250000000001,45308.687255859375,3241.6923828125,404301,4043012,2011,0.0,,0.0,D
4028011018,67.77551020408166,44551.35530931122,2361.53857421875,402801,4028011,1018,0.0,,0.0,C
2171022001,68.83870967741935,43852.88709677419,3214.5,217102,2171022,2001,0.0,,0.0,B
2171022001,68.83870967741935,43852.88709677419,3214.5,217102,2171022,2001,0.0,,0.0,C
2168002007,62.50000000000001,43569.592592592584,3238.076904296875,216800,2168002,2007,0.0,,0.0,B
2641032000,81.23076923076925,44428.49992028061,4193.5,264103,2641032,2000,0.0,,0.0,C
2641032000,81.23076923076925,44428.49992028061,4193.5,264103,2641032,2000,0.0,,0.0,D
2168003002,65.375,43545.71500651041,3118.615478515625,216800,2168003,3002,0.0,,0.0,B
2193002006,73.06060606060608,44029.07965353261,2589.769287109375,219300,2193002,2006,0.0,,0.0,C
7024004008,89.71428571428572,44419.1109375,2406.1923828125,702400,7024004,4008,0.0,,0.0,C
2225002005,63.73611111111111,44702.58029513887,2717.7115478515625,222500,2225002,2005,0.0,,0.0,D
2200002009,83.66666666666667,43862.95019531249,2876.230712890625,220000,2200002,2009,0.0,,0.0,C
2314003007,63.629629629629626,44207.55566406249,2961.730712890625,231400,2314003,3007,0.0,,0.0,C
2312201006,65.80000000000001,44205.38888888889,2555.84619140625,231220,2312201,1006,0.0,,0.0,C
2316032003,66.64285714285714,44247.222656250015,2661.1923828125,231603,2316032,2003,0.0,,0.0,C
2315002007,64.625,44285.40637207031,2959.8076171875,231500,2315002,2007,0.0,,0.0,C
2721002002,59.47058823529411,44581.860894097226,3989.769287109375,272100,2721002,2002,0.0,,0.0,C
6012111010,79.19999999999999,45570.377864583344,2129.46142578125,601211,6012111,1010,0.0,,0.0,C
5353004004,78.71052631578947,45029.95811631944,2674.84619140625,535300,5353004,4004,0.0,,0.0,D
5355012001,72.76470588235296,44894.77769886365,2218.730712890625,535501,5355012,2001,0.0,,0.0,C
5506011008,60.74074074074073,44960.84548611111,3297.076904296875,550601,5506011,1008,0.0,,0.0,C
5521001013,59.772727272727266,44958.36862664473,2753.8076171875,552100,5521001,1013,0.0,,0.0,C
6038011005,70.09134615384617,45305.02005709135,2088.65380859375,603801,6038011,1005,0.0,,0.0,D
5717042001,66.25000000000001,44751.17734375,2733.03857421875,571704,5717042,2001,0.0,,0.0,C
6030061009,84.42272727272733,45829.14245035048,2307.384521484375,603006,6030061,1009,0.0,,0.0,D
5440011007,87.36507936507935,45505.52233046557,2040.3846435546875,544001,5440011,1007,0.0,,0.0,C
5767001007,62.87499999999999,44877.39473684211,2883.884521484375,576700,5767001,1007,0.0,,0.0,B
5759021020,92.75,45379.25097656249,1960.2307128906248,575902,5759021,1020,0.0,,0.0,
2964023003,64.55555555555556,45181.22265625,4735.65380859375,296402,2964023,3003,0.0,,0.0,D
4317012007,50.977272727272755,44518.806818181816,4402.46142578125,431701,4317012,2007,0.0,,0.0,C
4823011009,58.46153846153845,44640.212890625,2459.269287109375,482301,4823011,1009,0.0,,0.0,C
1952023007,77.4102564102564,45083.99507962741,3997.6923828125,195202,1952023,3007,0.0,,0.0,B
1952023007,77.4102564102564,45083.99507962741,3997.6923828125,195202,1952023,3007,0.0,,0.0,C
2095102004,91.46153846153847,44559.83342633929,1700.6153564453125,209510,2095102,2004,0.0,,0.0,D
2162012008,63.25,43815.141796874996,3130.923095703125,216201,2162012,2008,0.0,,0.0,A
2162012008,63.25,43815.141796874996,3130.923095703125,216201,2162012,2008,0.0,,0.0,B
4314004008,53.90225563909775,44837.02836499184,4248.03857421875,431400,4314004,4008,0.0,,0.0,C
2404022007,64.52380952380953,45413.71428571429,2508.1923828125,240402,2404022,2007,0.0,,0.0,B
2404022007,64.52380952380953,45413.71428571429,2508.1923828125,240402,2404022,2007,0.0,,0.0,C
4622013002,61.07692307692309,44285.348115808825,4494.5,462201,4622013,3002,0.0,,0.0,C
4306001002,37.21153846153847,43331.58497936318,5793.03857421875,430600,4306001,1002,0.0,,0.0,A
4617002013,54.358490566037766,43785.203556209395,5345.0,461700,4617002,2013,0.0,,0.0,
4617002013,54.358490566037766,43785.203556209395,5345.0,461700,4617002,2013,0.0,,0.0,C
4617002013,54.358490566037766,43785.203556209395,5345.0,461700,4617002,2013,0.0,,0.0,D
4608001014,20.12407407407406,42858.780873842596,6545.516531808036,460800,4608001,1014,0.0,,0.0,A
1416003000,39.385714285714286,44138.5303030303,5231.6923828125,141600,1416003,3000,0.0,,0.0,A
3009012000,8.15165675446047,42583.7807428028,6392.615373883928,300901,3009012,2000,8.786822e-08,14889.92589293964,0.78816015640016,B
1416001001,37.28440366972477,44460.290905070775,5285.9228515625,141600,1416001,1001,0.0,,0.0,A
2741004008,90.21875,45207.07535282259,2631.3076171875,274100,2741004,4008,0.0,,0.0,D
2348004002,63.413793103448256,43989.39257812501,2566.576904296875,234800,2348004,4002,0.0,,0.0,C
2348004002,63.413793103448256,43989.39257812501,2566.576904296875,234800,2348004,4002,0.0,,0.0,D
2349023003,72.97222222222221,44290.1001953125,2334.0,234902,2349023,3003,0.0,,0.0,C
7013041001,38.25757575757576,43421.46043471533,5869.173095703125,701304,7013041,1001,0.0,,0.0,B
7013041001,38.25757575757576,43421.46043471533,5869.173095703125,701304,7013041,1001,0.0,,0.0,C
4613004010,37.684210526315795,43132.563616071435,5352.53857421875,461300,4613004,4010,0.0,,0.0,B
2127022005,69.3225806451613,44460.583593749994,3959.615478515625,212702,2127022,2005,0.0,,0.0,B
1834021005,63.0,44265.55836397059,3609.4614257812495,183402,1834021,1005,0.0,,0.0,C
2372022001,82.44210526315788,44201.835067085594,2677.769287109375,237202,2372022,2001,0.0,,0.0,C
2372022001,82.44210526315788,44201.835067085594,2677.769287109375,237202,2372022,2001,0.0,,0.0,D
2114202000,65.25000000000001,44056.62977430555,2444.15380859375,211420,2114202,2000,0.0,,0.0,C
2622001012,33.22695035460994,43009.01889406028,5793.1923828125,262200,2622001,1012,0.0,,0.0,A
4328021000,77.77777777777776,44778.43521255633,2478.884521484375,432802,4328021,1000,0.0,,0.0,C
4326012003,62.01459854014601,44615.09057971017,3304.46142578125,432601,4326012,2003,0.0,,0.0,C
2111221012,89.36363636363635,44811.23893229168,1928.2692871093752,211122,2111221,1012,0.0,,0.0,C
2167003012,71.53773584905662,43961.77992334905,3035.423095703125,216700,2167003,3012,0.0,,0.0,B
2696022003,56.7,44023.82519531249,4148.115234375,269602,2696022,2003,0.0,,0.0,B
2086201001,75.85714285714286,45181.70610119047,2563.923095703125,208620,2086201,1001,0.0,,0.0,D
2653033001,71.3030303030303,43644.209598214286,5673.1923828125,265303,2653033,3001,0.0,,0.0,B
2653033001,71.3030303030303,43644.209598214286,5673.1923828125,265303,2653033,3001,0.0,,0.0,C
4332002007,63.38655462184872,44180.07131410256,2734.59619140625,433200,4332002,2007,0.0,,0.0,C
4332002007,63.38655462184872,44180.07131410256,2734.59619140625,433200,4332002,2007,0.0,,0.0,D
2151023003,86.33333333333334,43884.055245535725,2700.730712890625,215102,2151023,3003,0.0,,0.0,C
4332004020,62.089285714285715,44510.48413927803,2932.576904296875,433200,4332004,4020,0.0,,0.0,C
4332001014,60.57142857142858,44256.35627693966,2440.3076171875,433200,4332001,1014,0.0,,0.0,C
4332001014,60.57142857142858,44256.35627693966,2440.3076171875,433200,4332001,1014,0.0,,0.0,D
1976002005,65.39999999999999,44950.07519531249,3627.384521484375,197600,1976002,2005,0.0,,0.0,D
4023033004,60.38461538461539,44678.03151041666,4282.26904296875,402303,4023033,3004,0.0,,0.0,B
2017003009,63.8,44565.13574218751,3267.230712890625,201700,2017003,3009,0.0,,0.0,C
4813001003,57.558139534883715,44585.40665811569,2882.615478515625,481300,4813001,1003,0.0,,0.0,C
2623033005,33.270270270270274,43467.802631578954,6399.84619140625,262303,2623033,3005,0.0,,0.0,A
2654101006,55.63636363636363,43740.02734375,5396.0,265410,2654101,1006,0.0,,0.0,C
4823041000,61.28846153846153,44529.207632211524,2550.923095703125,482304,4823041,1000,0.0,,0.0,C
7009012003,73.14285714285715,43666.36474609375,2739.769287109375,700901,7009012,2003,0.0,,0.0,B
7009012003,73.14285714285715,43666.36474609375,2739.769287109375,700901,7009012,2003,0.0,,0.0,C
2627061005,41.213047910295586,43061.3175558491,4585.7628173828125,262706,2627061,1005,2.11010205e-07,213279.56585758712,0.008179942917135,A
2627061005,41.213047910295586,43061.3175558491,4585.7628173828125,262706,2627061,1005,2.11010205e-07,213279.56585758712,0.008179942917135,B
2184002003,61.27272727272727,43884.41149902344,2771.15380859375,218400,2184002,2003,0.0,,0.0,C
2676001005,61.2,44341.73768028846,2733.576904296875,267600,2676001,1005,0.0,,0.0,D
2677002011,60.625,44672.57999320652,2622.96142578125,267700,2677002,2011,0.0,,0.0,D
2181102001,73.94230769230768,43909.928359375,3369.115478515625,218110,2181102,2001,0.0,,0.0,C
2721005007,75.10526315789474,44815.509114583336,3814.5,272100,2721005,5007,0.0,,0.0,
2721005007,75.10526315789474,44815.509114583336,3814.5,272100,2721005,5007,0.0,,0.0,C
2345011003,61.85964912280702,44530.14679276317,3461.115478515625,234501,2345011,1003,0.0,,0.0,C
5015011010,9.16348773841962,43249.068733077656,5223.59619140625,501501,5015011,1010,1.86908045e-07,11827.745445164228,0.744446936353527,B
5015011010,9.16348773841962,43249.068733077656,5223.59619140625,501501,5015011,1010,1.86908045e-07,11827.745445164228,0.744446936353527,C
2323002003,61.46666666666666,44732.59179687499,2764.769287109375,232300,2323002,2003,0.0,,0.0,C
2319022007,74.53333333333335,44209.21289062501,2247.53857421875,231902,2319022,2007,0.0,,0.0,C
7032003008,54.21739130434782,43633.72015625,3858.076904296875,703200,7032003,3008,0.0,,0.0,A
7032003008,54.21739130434782,43633.72015625,3858.076904296875,703200,7032003,3008,0.0,,0.0,B
2292002002,77.3269230769231,44465.755859375,2670.6923828125,229200,2292002,2002,0.0,,0.0,D
6203057014,74.5,44474.166015625,1119.15380859375,620305,6203057,7014,0.0,,0.0,C
5540021001,60.93333333333335,45271.28637152779,3092.730712890625,554002,5540021,1001,0.0,,0.0,C
5533002002,77.22058823529412,45859.6527541893,2484.679443359375,553300,5533002,2002,0.0,,0.0,C
5540013000,61.35820895522387,45344.02781723484,2305.03857421875,554001,5540013,3000,0.0,,0.0,C
6038022002,78.06060606060608,45610.57600446429,2283.769287109375,603802,6038022,2002,0.0,,0.0,D
5426023005,61.80952380952381,46063.678571428565,2922.615478515625,542602,5426023,3005,0.0,,0.0,C
6509012006,67.00000000000001,44680.44545009784,2776.230712890625,650901,6509012,2006,0.0,,0.0,D
5719001002,50.84615384615385,43839.50062500001,3664.769287109375,571900,5719001,1002,0.0,,0.0,A
2946101000,64.29629629629629,44946.427852033135,3384.6923828125,294610,2946101,1000,0.0,,0.0,D
6703242010,32.407407407407405,43214.9934375,5689.84619140625,670324,6703242,2010,0.0,,0.0,A
2944211000,80.87499999999997,44766.484990368146,2480.5,294421,2944211,1000,0.0,,0.0,D
6701012002,81.57142857142857,44355.182495117195,2901.53857421875,670101,6701012,2002,0.0,,0.0,D
6700033004,63.01249999999999,44787.488123421725,3343.15380859375,670003,6700033,3004,0.0,,0.0,D
5722011000,69.28000000000003,44219.33973958332,2726.1923828125,572201,5722011,1000,0.0,,0.0,D
2409021011,67.38888888888889,45259.95238095238,2649.96142578125,240902,2409021,1011,0.0,,0.0,C
1959022000,56.69841269841272,44223.84166666667,3700.5385742187505,195902,1959022,2000,0.0,,0.0,C
6014024006,62.42857142857143,45157.787109375,2053.730712890625,601402,6014024,4006,0.0,,0.0,C
3117002003,88.34782608695652,44472.559843749994,3897.269287109375,311700,3117002,2003,0.0,,0.0,B
9800091032,4.237822349570197,43126.37667010398,5714.8384765625,980009,9800091,1032,8.85590173e-07,41359.12431856128,0.822559398396363,A
9800091032,4.237822349570197,43126.37667010398,5714.8384765625,980009,9800091,1032,8.85590173e-07,41359.12431856128,0.822559398396363,B
3008003004,49.72727272727274,43834.54364809783,5047.76904296875,300800,3008003,3004,0.0,,0.0,B
3008003004,49.72727272727274,43834.54364809783,5047.76904296875,300800,3008003,3004,0.0,,0.0,C
4610004011,54.00000000000001,44153.87785823171,4667.0,461000,4610004,4011,0.0,,0.0,B
1436051001,56.77777777777778,44131.72691761363,3882.230712890625,143605,1436051,1001,0.0,,0.0,C
3009012003,18.679687500000007,42619.77454044118,6464.884765625,300901,3009012,2003,4.06066015e-07,7945.074598021149,0.404290529564652,B
1417003001,35.4920634920635,43992.37373991934,5805.8076171875,141700,1417003,3001,0.0,,0.0,A
4607003009,28.076923076923073,42553.50520833332,7167.26904296875,460700,4607003,3009,0.0,,0.0,A
4614001009,57.95454545454545,44076.58300781251,5126.46142578125,461400,4614001,1009,0.0,,0.0,C
3013001012,40.08108108108109,43274.77961189517,4723.884765625,301300,3013001,1012,0.0,,0.0,A
1253102007,67.56,44424.48119212962,2505.076904296875,125310,1253102,2007,0.0,,0.0,C
1253102007,67.56,44424.48119212962,2505.076904296875,125310,1253102,2007,0.0,,0.0,D
4061013015,72.76190476190479,44589.03943452381,3357.6923828125,406101,4061013,3015,0.0,,0.0,C
4814041001,55.761904761904766,44640.67857142857,3455.1923828125,481404,4814041,1001,0.0,,0.0,C
2015031005,59.269230769230774,44325.45599724264,3544.46142578125,201503,2015031,1005,0.0,,0.0,C
1955001012,60.4,44323.128004807695,4130.6923828125,195500,1955001,1012,0.0,,0.0,B
1955001012,60.4,44323.128004807695,4130.6923828125,195500,1955001,1012,0.0,,0.0,C
4326022001,55.26881720430108,44505.77725883154,3578.6923828125,432602,4326022,2001,0.0,,0.0,C
4809012000,69.29292929292932,44577.09958923969,2466.230712890625,480901,4809012,2000,0.0,,0.0,C
4816042002,72.32692307692307,44592.76455269607,2785.115478515625,481604,4816042,2002,0.0,,0.0,B
4816042002,72.32692307692307,44592.76455269607,2785.115478515625,481604,4816042,2002,0.0,,0.0,C
4324012011,50.787234042553195,44051.64210526315,3431.46142578125,432401,4324012,2011,0.0,,0.0,C
2144003001,79.79999999999998,44431.84895833333,3033.5,214400,2144003,3001,0.0,,0.0,C
4048043002,59.333333333333336,44702.47671875001,2649.1923828125,404804,4048043,3002,0.0,,0.0,D
4808021010,77.45714285714284,44729.11121961805,2337.03857421875,480802,4808021,1010,0.0,,0.0,D
2243201006,77.74999999999999,45059.644870923905,2140.576904296875,224320,2243201,1006,0.0,,0.0,C
1342013013,56.15555555555556,46384.54007812501,3057.269287109375,134201,1342013,3013,0.0,,0.0,C
3106013008,63.5,44226.52399553572,2913.5,310601,3106013,3008,0.0,,0.0,C
5733001010,69.95,45281.68532986112,2824.269287109375,573300,5733001,1010,0.0,,0.0,D
5754012005,85.06666666666666,45784.48880208334,2053.96142578125,575401,5754012,2005,0.0,,0.0,C
9800181043,39.84045584045583,44460.766679067456,3105.5384521484375,980018,9800181,1043,0.0,,0.0,D
6040022011,89.9375,45218.694444444445,2241.3076171875,604002,6040022,2011,0.0,,0.0,D
