CTCB20,FctImp,LST,NDVI,CT20,BG20,CB20,PatchDensity,LandscapeShapeIndex,PerCoverGreen
5411002007,59.933333333333344,45816.795998086745,2504.65380859375,541100,5411002,2007,0.0,,0.0
5038021001,58.333333333333336,43638.59328125,4816.115234375,503802,5038021,1001,0.0,,0.0
5540022000,68.88797814207656,45129.493810740605,2685.5960693359375,554002,5540022,2000,0.0,,0.0
5538013001,73.78749999999995,45532.92487614329,3089.3076171875,553801,5538013,3001,0.0,,0.0
5410031021,89.43820224719107,45361.15981570512,1971.65380859375,541003,5410031,1021,0.0,,0.0
6201022016,87.4,44582.05566406249,2145.3076171875,620102,6201022,2016,0.0,,0.0
5400003022,60.50000000000001,45647.87688078704,3001.615478515625,540000,5400003,3022,0.0,,0.0
5417005015,61.95454545454545,45593.40019531251,3375.0,541700,5417005,5015,0.0,,0.0
5415001002,71.1470588235294,45588.46981534091,3379.269287109375,541500,5415001,1002,0.0,,0.0
5417002005,58.81818181818181,45309.807930424526,3088.34619140625,541700,5417002,2005,0.0,,0.0
5415002003,66.0851063829787,45538.91402138158,3254.46142578125,541500,5415002,2003,0.0,,0.0
9800131011,87.66798418972333,44784.41875877812,1661.9615478515625,980013,9800131,1011,0.0,,0.0
6027001023,81.1515151515151,45430.78274175689,1525.5,602700,6027001,1023,0.0,,0.0
6022013004,73.83673469387757,45154.8055826823,3066.923095703125,602201,6022013,3004,0.0,,0.0
5031063002,62.20512820512821,43852.82051282052,3722.423095703125,503106,5031063,3002,0.0,,0.0
5421042018,84.27272727272727,45920.88899739582,3091.0,542104,5421042,2018,0.0,,0.0
5537021002,64.40677966101696,44670.594002016136,3192.46142578125,553702,5537021,1002,0.0,,0.0
6203031006,74.38888888888889,44698.122395833336,3177.769287109375,620303,6203031,1006,0.0,,0.0
5537021015,68.09523809523809,45718.88895089285,3265.230712890625,553702,5537021,1015,0.0,,0.0
5421042022,67.16666666666666,45786.722005208336,3065.1923828125,542104,5421042,2022,0.0,,0.0
5428002014,59.55555555555556,45821.55566406249,2908.15380859375,542800,5428002,2014,0.0,,0.0
9800341051,81.7126436781609,44139.778308823545,1767.8077392578125,980034,9800341,1051,0.0,,0.0
5039023005,60.90625,44320.4083921371,3234.769287109375,503902,5039023,3005,0.0,,0.0
5039024001,84.77897574123995,44865.755455542945,1853.6057739257812,503902,5039024,4001,0.0,,0.0
5531001012,63.53846153846153,45098.0,3132.173095703125,553100,5531001,1012,0.0,,0.0
5540011004,62.38095238095239,45060.12519531251,3054.84619140625,554001,5540011,1004,0.0,,0.0
6023015004,89.78968253968257,45306.99871238423,2340.96142578125,602301,6023015,5004,0.0,,0.0
6023015003,84.75324675324678,45095.38155755092,2362.730712890625,602301,6023015,5003,0.0,,0.0
5536011005,77.16326530612245,46091.643446180555,2403.15380859375,553601,5536011,1005,0.0,,0.0
6037051003,71.6263736263736,45658.50527987636,2125.34619140625,603705,6037051,1003,0.0,,0.0
5410031003,83.60071942446044,45835.08838619404,1695.9358723958333,541003,5410031,1003,0.0,,0.0
5717031002,67.11111111111111,44634.02777777778,2697.6923828125,571703,5717031,1002,0.0,,0.0
6212013000,65.30909090909091,44629.013403799014,2076.46142578125,621201,6212013,3000,0.0,,0.0
5706024006,63.70833333333333,44846.40851814517,3236.15380859375,570602,5706024,4006,0.0,,0.0
5706022008,63.42424242424242,44621.038085937515,3259.53857421875,570602,5706022,2008,0.0,,0.0
5545162000,55.82608695652174,44315.86889922753,3474.0576171875,554516,5545162,2000,0.0,,0.0
5435023002,63.84177215189877,45395.56076882103,2574.076904296875,543502,5435023,3002,0.0,,0.0
5433062005,65.12374581939791,44385.09425317794,2963.8076171875,543306,5433062,2005,0.0,,0.0
5717013017,55.33720930232558,44909.179060571005,2371.15380859375,571701,5717013,3017,0.0,,0.0
5712023002,56.684210526315795,45092.547960069445,3431.96142578125,571202,5712023,3002,0.0,,0.0
5545221007,68.37113402061858,43757.46659382736,3700.923095703125,554522,5545221,1007,0.0,,0.0
5711015009,60.92307692307693,44715.23409598214,3735.8461914062495,571101,5711015,5009,0.0,,0.0
5713004001,61.86486486486487,45209.95272435896,3732.384521484375,571300,5713004,4001,0.0,,0.0
5711014001,79.61904761904762,45048.26699218751,3802.923095703125,571101,5711014,4001,0.0,,0.0
5712021006,61.16666666666668,44584.1109375,3785.0,571202,5712021,1006,0.0,,0.0
6212012015,75.4,44323.65573601972,2516.076904296875,621201,6212012,2015,0.0,,0.0
5705042012,60.761904761904766,45254.07400173611,3098.576904296875,570504,5705042,2012,0.0,,0.0
5705042011,61.277777777777786,45155.055989583336,3385.423095703125,570504,5705042,2011,0.0,,0.0
6033022018,69.30434782608697,45587.940476190466,2088.769287109375,603302,6033022,2018,0.0,,0.0
6500015015,64.53333333333333,45024.27799479167,2993.769287109375,650001,6500015,5015,0.0,,0.0
6205214008,62.0,45023.14885602678,2850.15380859375,620521,6205214,4008,0.0,,0.0
6205223006,65.33333333333331,44996.05533854165,2826.65380859375,620522,6205223,3006,0.0,,0.0
6205222012,63.96666666666665,44862.092773437485,3196.076904296875,620522,6205222,2012,0.0,,0.0
6208014004,58.77777777777778,44673.44438244047,3379.84619140625,620801,6208014,4004,0.0,,0.0
6033022015,62.96296296296297,45456.63888888889,2196.115478515625,603302,6033022,2015,0.0,,0.0
5704042004,59.20000000000001,44287.65127840909,3449.0,570404,5704042,2004,0.0,,0.0
6210013004,72.09523809523807,44122.99999999999,2884.46142578125,621001,6210013,3004,0.0,,0.0
5704041003,69.35714285714286,44097.89545815678,3350.423095703125,570404,5704041,1003,0.0,,0.0
6031023000,62.59159159159159,44923.48025568183,2618.8173217773438,603102,6031023,3000,0.0,,0.0
5544061003,66.57361963190183,44976.843425519175,2914.03857421875,554406,5544061,1003,0.0,,0.0
5545112000,66.2156862745098,43669.15242513022,3099.65380859375,554511,5545112,2000,0.0,,0.0
5545213008,57.422413793103466,43917.5636776195,3408.4423828125,554521,5545213,3008,0.0,,0.0
5702023013,78.0,44672.95999999999,3088.230712890625,570202,5702023,3013,0.0,,0.0
5545212002,83.7712609970675,44252.712914156626,2344.826904296875,554521,5545212,2002,0.0,,0.0
6206021008,63.45454545454547,44818.085819128784,3459.576904296875,620602,6206021,1008,0.0,,0.0
5433051057,86.46762589928055,45272.715442518245,1657.09619140625,543305,5433051,1057,0.0,,0.0
2920011003,82.9193548387097,44599.99086745689,3001.5770263671875,292001,2920011,1003,0.0,,0.0
2920011002,83.51612903225804,44514.72506966563,2508.8076171875,292001,2920011,1002,0.0,,0.0
6211044011,82.42857142857143,44368.197265625,1587.5,621104,6211044,4011,0.0,,0.0
5700012005,62.94117647058824,44952.13618607954,3340.5,570001,5700012,2005,0.0,,0.0
5434003014,84.74545454545455,44444.160117953405,2145.84619140625,543400,5434003,3014,0.0,,0.0
6502001010,66.82352941176472,44993.5808738426,4042.5385742187505,650200,6502001,1010,0.0,,0.0
5706024000,75.65957446808508,44558.091238839275,2813.15380859375,570602,5706024,4000,0.0,,0.0
5433051089,62.10119047619045,45763.349904614835,1942.4615478515625,543305,5433051,1089,0.0,,0.0
5709012005,67.41361256544505,44218.597327071606,3094.5191650390625,570901,5709012,2005,0.0,,0.0
5759013001,75.25,45113.58300781249,2845.65380859375,575901,5759013,3001,0.0,,0.0
2948302016,87.7,45522.13636363636,2852.34619140625,294830,2948302,2016,0.0,,0.0
5765011012,83.83333333333333,45360.01399739583,2274.84619140625,576501,5765011,1012,0.0,,0.0
5776022005,59.68,43872.28245192307,4210.115234375,577602,5776022,2005,0.0,,0.0
5771001014,68.7142857142857,44499.90476190476,3396.46142578125,577100,5771001,1014,0.0,,0.0
5771005012,66.79166666666666,44993.45865885416,3164.576904296875,577100,5771005,5012,0.0,,0.0
5776062010,26.42995169082126,42539.7582875845,5407.615234375,577606,5776062,2010,0.0,,0.0
5768021011,72.42857142857143,44889.10400390625,2928.46142578125,576802,5768021,1011,0.0,,0.0
9800151003,80.79949874686736,44192.94974063764,2531.296700613839,980015,9800151,1003,0.0,,0.0
2948302021,93.0,45310.359675480766,1623.1153564453125,294830,2948302,2021,0.0,,0.0
5765031008,82.71428571428575,45217.28113839286,2700.884521484375,576503,5765031,1008,0.0,,0.0
2947012043,84.7391304347826,44765.87313988095,1305.230712890625,294701,2947012,2043,0.0,,0.0
2976013013,52.63636363636363,44487.866796875,3112.423095703125,297601,2976013,3013,0.0,,0.0
6703282002,38.821428571428584,41525.92578125,3869.6538085937505,670328,6703282,2002,0.0,,0.0
2976022011,60.22222222222222,44361.43535786291,3321.730712890625,297602,2976022,2011,0.0,,0.0
2976013000,50.3644859813084,44361.18025090141,3594.2884521484375,297601,2976013,3000,0.0,,0.0
2975011009,61.46153846153847,43210.64313616072,3687.115478515625,297501,2975011,1009,0.0,,0.0
2951032000,61.209677419354826,44310.40899658202,3736.730712890625,295103,2951032,2000,0.0,,0.0
5743006002,63.53333333333333,44214.471788194445,4167.1923828125,574300,5743006,6002,0.0,,0.0
6700032010,64.8125,45355.64575195312,3039.923095703125,670003,6700032,2010,0.0,,0.0
2933041019,64.33333333333334,45888.833203125,2582.884521484375,293304,2933041,1019,0.0,,0.0
2941201002,67.73076923076924,44389.79171316963,2193.96142578125,294120,2941201,1002,0.0,,0.0
6703261004,35.564102564102555,43299.5,4937.76904296875,670326,6703261,1004,0.0,,0.0
5749013002,60.53333333333333,44330.77385602679,4271.3076171875,574901,5749013,3002,0.0,,0.0
5732022005,71.04166666666669,45397.31542968751,2450.884521484375,573202,5732022,2005,0.0,,0.0
5780001008,71.00000000000001,45225.975,3379.384521484375,578000,5780001,1008,0.0,,0.0
5780002004,70.33333333333331,45124.7248046875,3129.0,578000,5780002,2004,0.0,,0.0
2941201003,66.77777777777777,44634.326334635414,1903.1153564453125,294120,2941201,1003,0.0,,0.0
5436031007,72.9872881355932,45531.792656249985,2421.628173828125,543603,5436031,1007,0.0,,0.0
9800141006,79.25,44778.62941028226,1490.6153564453125,980014,9800141,1006,0.0,,0.0
5437032003,66.59999999999998,45624.07489224138,1861.7307128906248,543703,5437032,2003,0.0,,0.0
2941101011,58.06060606060606,44482.38393702652,2439.076904296875,294110,2941101,1011,0.0,,0.0
2943011010,61.95,44554.449804687494,2941.269287109375,294301,2943011,1010,0.0,,0.0
5743005002,61.84615384615385,44610.77363782049,3927.423095703125,574300,5743005,5002,0.0,,0.0
5743005007,60.35897435897436,44033.12127130682,3939.0,574300,5743005,5007,0.0,,0.0
2941202005,80.41379310344827,44507.645161290326,1311.4615478515625,294120,2941202,2005,0.0,,0.0
6703243020,28.441176470588236,43019.732244318184,4530.34619140625,670324,6703243,3020,0.0,,0.0
5749012000,86.16000000000001,44736.15378489076,3805.576904296875,574901,5749012,2000,0.0,,0.0
5749014002,60.42857142857144,44453.46416440217,4056.5385742187505,574901,5749014,4002,0.0,,0.0
5749021000,61.08571428571429,44610.753817471596,4179.26904296875,574902,5749021,1000,0.0,,0.0
5744002009,61.272727272727266,44890.03732638888,4666.03857421875,574400,5744002,2009,0.0,,0.0
2942001009,74.23809523809526,44598.41343750001,2727.576904296875,294200,2942001,1009,0.0,,0.0
2942001013,64.72413793103449,44782.04656250001,2594.884521484375,294200,2942001,1013,0.0,,0.0
5753003013,74.35,45623.518880208336,2263.769287109375,575300,5753003,3013,0.0,,0.0
5754011016,90.10714285714286,45653.52815755208,2190.5,575401,5754011,1016,0.0,,0.0
9800311002,83.95520098189608,44355.152862586205,1207.9461486816408,980031,9800311,1002,0.0,,0.0
9304002103,0.0,42723.50025614754,6943.5771484375,930400,9304002,2103,1.705909949e-06,4690.964803454398,1.0
9304002102,0.0,43176.30564743005,6033.615234375,930400,9304002,2102,2.54721287e-07,5875.6359537528,0.999414251515306
9304002101,0.0,43350.115502929686,6062.03857421875,930400,9304002,2101,6.49669079e-07,6454.629972881024,0.998684125024368
9304002109,0.0,44638.456106085534,6481.53857421875,930400,9304002,2109,2.707818479e-06,5048.362896345188,1.0
9200492002,47.24409448818897,45638.20934374999,3868.8461914062495,920049,9200492,2002,0.0,,0.0
9200492003,46.677685950413235,45721.591569010416,3505.96142578125,920049,9200492,2003,8.77471566e-07,56422.052149541465,0.008773469029654
9200492022,50.670731707317096,46081.37500000001,3511.923095703125,920049,9200492,2022,0.0,,0.0
9200492004,48.104347826086936,45545.391601562485,4147.34619140625,920049,9200492,2004,0.0,,0.0
9200492005,51.457627118644055,45515.26754610655,3866.615478515625,920049,9200492,2005,0.0,,0.0
9200421005,69.09302325581395,45353.34165396341,4315.34619140625,920042,9200421,1005,0.0,,0.0
9800331052,82.37593984962403,45147.65194163602,1418.5384521484375,980033,9800331,1052,0.0,,0.0
9800331044,86.16030534351148,43705.827296401505,1175.2884521484375,980033,9800331,1044,0.0,,0.0
9200432011,63.19999999999998,45390.62428477108,3619.9038085937505,920043,9200432,2011,0.0,,0.0
5321011023,79.75829383886254,44389.17838541666,2592.8076171875,532101,5321011,1023,0.0,,0.0
9200432008,61.000000000000014,45543.40998068821,3337.7115478515625,920043,9200432,2008,0.0,,0.0
9200431019,58.85000000000001,45637.28042763159,4782.46142578125,920043,9200431,1019,0.0,,0.0
9200431045,62.499999999999986,45764.88485863094,4063.076904296875,920043,9200431,1045,0.0,,0.0
9200431016,61.66666666666667,45695.86116536461,3935.730712890625,920043,9200431,1016,0.0,,0.0
9200431015,52.68367346938776,45661.798231907895,3809.8461914062495,920043,9200431,1015,1.065155092e-06,128587.34736540636,0.001598039737921
9200431018,53.95620437956207,45909.045543981454,3931.115478515625,920043,9200431,1018,7.74008403e-07,117085.13595478357,0.001354462955438
9200401001,23.66860465116281,45565.64479361011,4374.722998046875,920040,9200401,1001,6.0804319e-07,24994.394517700894,0.497750144416406
9304001048,0.190009794319295,42803.260934483595,7021.17578125,930400,9304001,1048,1.00679353e-07,5202.989239160998,0.992207811819662
5990002000,8.143540669856456,42096.9014423077,4949.987223307292,599000,5990002,2000,1.507052064e-06,52056.356458644,0.760933134056794
4309013003,69.0561797752809,44936.458639705896,3352.84619140625,430901,4309013,3003,0.0,,0.0
1893003000,22.249999999999996,42831.72265624999,5604.65380859375,189300,1893003,3000,0.0,,0.0
6030072016,65.08695652173913,45865.05312499999,2079.15380859375,603007,6030072,2016,0.0,,0.0
2973001005,8.34537246049661,42675.077685107026,3914.4232177734375,297300,2973001,1005,4.67498712e-07,9941.563346987197,0.660145613481518
9800151011,32.91803278688525,44043.3182799797,3576.615478515625,980015,9800151,1011,8.31636713e-07,78954.24400480538,0.01085081173218
1977003009,60.648148148148145,44602.55237268518,3005.576904296875,197700,1977003,3009,0.0,,0.0
9800311026,76.4,44630.87855113637,1606.6922607421875,980031,9800311,1026,0.0,,0.0
4004041012,48.6826923076923,44549.77948467549,4280.8076171875,400404,4004041,1012,0.0,,0.0
5519002000,61.940000000000005,44524.44833669354,2794.326904296875,551900,5519002,2000,0.0,,0.0
4002051070,38.375000000000014,43139.924810606055,4759.03857421875,400205,4002051,1070,0.0,,0.0
2627041017,42.59036144578314,43496.61154770711,5120.384765625,262704,2627041,1017,0.0,,0.0
5750012005,70.16666666666667,44605.8735856681,2850.65380859375,575001,5750012,2005,0.0,,0.0
4033051001,21.44756554307111,43408.82321115653,4719.115397135416,403305,4033051,1001,3.88501747e-07,39285.73035101086,0.448084141420518
9107192000,23.827586206896544,49907.09219219687,1930.3846435546875,910719,9107192,2000,6.45593204e-07,28993.60463465743,0.426966352595526
9107192002,55.45238095238096,49388.06387867646,1974.3077392578125,910719,9107192,2002,0.0,,0.0
9107192003,54.25641025641024,49371.160912298365,1969.0769042968752,910719,9107192,2003,0.0,,0.0
1082041012,60.645569620253134,44115.04773741883,3352.115478515625,108204,1082041,1012,0.0,,0.0
5034012000,58.01863354037266,43298.55437911184,3714.8461914062495,503401,5034012,2000,0.0,,0.0
9009022103,4.155172413793103,48561.88480392158,2007.15380859375,900902,9009022,2103,3.665933794e-06,9514.585309873823,0.781959022780401
9009022057,1.433652530779753,50653.89111796975,2130.903839111328,900902,9009022,2057,1.40931722e-07,3840.6183102976865,0.92679885008878
9009012044,0.453257790368272,50325.808697089946,2725.0576171875,900901,9009012,2044,2.78792698e-07,3973.5601287314134,0.968265471801983
9012161031,0.243589743589744,49861.99107142859,3478.9422607421875,901216,9012161,1031,1.20464874e-06,4086.982262994866,0.949722858175684
9012091473,1.414634146341464,49086.164244186046,3709.6538085937505,901209,9012091,1473,2.387192886e-06,4647.494147572099,0.789329195512055
9012091462,0.15600624024961,49782.05109166008,3706.4615304129466,901209,9012091,1462,8.0417966e-08,3946.7325779474263,0.980440171533001
9012091452,0.0,49734.06147540982,3865.3461914062495,901209,9012091,1452,1.645818864e-06,3940.1320609216655,1.0
9012091037,0.507317073170732,49647.513613861374,3461.0384521484375,901209,9012091,1037,5.04698915e-07,4871.487256605557,0.921107720245151
9012091332,3.639999999999999,49572.232499999984,3733.4614257812495,901209,9012091,1332,2.005400522e-06,4641.811623841433,0.731576574319924
1881002000,75.70588235294115,44548.53282563028,3149.326904296875,188100,1881002,2000,0.0,,0.0
3024013002,86.3695652173913,44411.69086951336,2655.6923828125,302401,3024013,3002,0.0,,0.0
1066432000,23.899999999999995,44620.695898437494,4533.9228515625,106643,1066432,2000,1.289969274e-06,84460.00248952673,0.018702437766026
1014002020,0.0,44110.22587316176,5966.03857421875,101400,1014002,2020,6.503662329e-06,4074.8857604194513,1.0
1415001020,27.212121212121215,43446.950942095595,5399.884765625,141500,1415001,1020,3.008837841e-06,25531.243553840024,0.028610149073935
2653011000,38.6271186440678,43288.23558728449,6417.53857421875,265301,2653011,1000,0.0,,0.0
1151031007,70.71428571428571,45394.41266741071,2763.0,115103,1151031,1007,0.0,,0.0
7030032002,88.13333333333334,44235.63333333333,3256.115478515625,703003,7030032,2002,0.0,,0.0
1151031010,74.66666666666667,45174.923665364586,3929.615478515625,115103,1151031,1010,0.0,,0.0
4053021003,53.146341463414664,44746.37134781504,3308.230712890625,405302,4053021,1003,0.0,,0.0
4084023055,0.0,43497.26717122396,5029.23095703125,408402,4084023,3055,2.081416295e-06,4360.715858612335,1.0
4084023056,3.879999999999999,43619.31421875001,5480.4228515625,408402,4084023,3056,1.180119861e-06,14176.999222757619,0.899538327654616
9200492014,45.963855421686745,45689.66472942071,4286.5576171875,920049,9200492,2014,6.33531885e-07,58573.06947339149,0.005733381903419
1999002006,83.80000000000001,44426.41654829545,2403.115478515625,199900,1999002,2006,0.0,,0.0
5042001003,70.83333333333334,44272.54433593749,2445.384521484375,504200,5042001,1003,0.0,,0.0
4035001020,11.582959641255608,43056.14301801805,5759.84619140625,403500,4035001,1020,4.64290068e-07,5382.55250610736,0.647476752690419
5361021004,63.81196581196583,44311.56041217672,1856.9615478515625,536102,5361021,1004,0.0,,0.0
1081032004,52.24,43995.14640625,4253.73095703125,108103,1081032,2004,0.0,,0.0
1091002007,31.881937436932407,44062.89121805412,4234.9744059244795,109100,1091002,2007,8.36547647e-07,257362.76183333315,0.019246002180272
1066433000,46.07999999999999,44353.60975609756,4440.26904296875,106643,1066433,3000,0.0,,0.0
9304001112,4.294117647058825,44784.71596439549,6227.884765625,930400,9304001,1112,8.55125315e-07,6223.3441426841455,0.838929044951029
9800261004,20.278195488721792,44137.18779151117,5266.34619140625,980026,9800261,1004,4.650086777e-06,110470.27969170384,0.203629813279616
1066422003,48.45348837209301,45005.753481657615,4534.5771484375,106642,1066422,2003,0.0,,0.0
1131022007,45.08695652173913,43984.55668218086,4908.84619140625,113102,1131022,2007,0.0,,0.0
1093001000,62.078431372549005,44675.91126302085,3151.96142578125,109300,1093001,1000,0.0,,0.0
1111002000,53.22413793103449,44510.19274902344,3389.15380859375,111100,1111002,2000,0.0,,0.0
1112042003,53.25000000000001,44288.62900390624,4043.9614257812495,111204,1112042,2003,0.0,,0.0
1254023002,75.73333333333335,44310.808398437504,3642.5,125402,1254023,3002,0.0,,0.0
8003385004,31.89473684210526,44382.815321180555,5604.65380859375,800338,8003385,5004,0.0,,0.0
1247004002,56.281690140845086,45110.45996093751,4534.9228515625,124700,1247004,4002,0.0,,0.0
8003342001,8.935620499788218,44356.66395554702,5172.846156529017,800334,8003342,2001,3.05454301e-07,43730.64204438947,0.641393977877426
4006052001,16.346715328467162,42865.79902489506,5045.05126953125,400605,4006052,2001,3.82746398e-07,18705.961117867697,0.683121803734339
1252003004,53.38095238095239,43999.32421874999,4458.5,125200,1252003,3004,0.0,,0.0
1374012002,40.76666666666666,45673.717057291666,5053.4228515625,137401,1374012,2002,0.0,,0.0
3019022001,55.96551724137932,43835.66635237068,3419.5,301902,3019022,2001,0.0,,0.0
8003381005,53.83333333333333,44761.11886160714,4876.84619140625,800338,8003381,1005,0.0,,0.0
4305022013,36.99999999999999,43374.102911931805,5534.1923828125,430502,4305022,2013,0.0,,0.0
4006051002,67.02040816326527,44528.6021875,3523.384521484375,400605,4006051,1002,0.0,,0.0
1375041006,46.27500000000001,45035.28950195314,5354.26904296875,137504,1375041,1006,0.0,,0.0
1433012004,72.94444444444444,44982.888950892855,4412.5,143301,1433012,2004,0.0,,0.0
4630002009,73.14141414141413,44291.08083230195,4252.4228515625,463000,4630002,2009,0.0,,0.0
4627003001,51.5,43687.30171130953,5127.384765625,462700,4627003,3001,0.0,,0.0
1397031000,38.085714285714275,45073.67126980633,5214.84619140625,139703,1397031,1000,0.0,,0.0
4303022014,56.156250000000014,44667.600992838525,4965.34619140625,430302,4303022,2014,0.0,,0.0
4809021004,69.0232558139535,44714.81395348837,2291.0191650390625,480902,4809021,1004,0.0,,0.0
1926102000,78.71428571428572,45149.48015625,2252.1923828125,192610,1926102,2000,0.0,,0.0
4049022005,62.91666666666667,44983.541015625,2531.423095703125,404902,4049022,2005,0.0,,0.0
2111221000,88.71428571428572,45661.5,2241.269287109375,211122,2111221,1000,0.0,,0.0
4053023006,52.00000000000001,44147.74934895833,4237.03857421875,405302,4053023,3006,0.0,,0.0
9800191022,2.958702064896754,41918.01400588769,7911.595947265626,980019,9800191,1022,6.03558219e-07,9079.586908962212,0.8924446456188
4815002008,57.45833333333333,44603.78552827381,2743.884521484375,481500,4815002,2008,0.0,,0.0
4048041004,65.21276595744678,44461.207291666666,2201.65380859375,404804,4048041,1004,0.0,,0.0
2094012005,87.0,45127.444661458336,1706.0384521484375,209401,2094012,2005,0.0,,0.0
2016011002,62.16666666666667,44165.34801136363,4026.269287109375,201601,2016011,1002,0.0,,0.0
4028042002,75.13333333333333,44436.54196947673,2663.53857421875,402804,4028042,2002,0.0,,0.0
4820011023,52.94339622641512,44172.37714367377,3751.923095703125,482001,4820011,1023,0.0,,0.0
4063003011,38.07407407407406,43519.37566332549,6570.3076171875,406300,4063003,3011,0.0,,0.0
8004101064,6.349122807017539,43397.69150658175,5605.15380859375,800410,8004101,1064,7.21286328e-07,29193.595661989664,0.778076819042467
2060511014,89.50340136054419,45116.485843306706,946.8653564453123,206051,2060511,1014,0.0,,0.0
8005041025,54.21739130434782,44254.5796535326,3681.6923828125,800504,8005041,1025,0.0,,0.0
8005041020,24.724025974025963,43759.951235494664,4788.711486816406,800504,8005041,1020,5.03621793e-07,25215.50597053797,0.36505684798986
4078021001,63.568627450980394,44988.5444384282,3139.65380859375,407802,4078021,1001,0.0,,0.0
9800351033,87.44067796610167,45018.364897629304,1579.0,980035,9800351,1033,0.0,,0.0
2702003010,63.16666666666668,44162.744791666664,2890.269287109375,270200,2702003,3010,0.0,,0.0
2214012004,65.36893203883497,44252.03880208334,3404.884521484375,221401,2214012,2004,0.0,,0.0
5302031003,81.3207547169811,44661.98238357843,2673.53857421875,530203,5302031,1003,0.0,,0.0
9800361018,27.229781771501926,44575.82597630852,4970.59619140625,980036,9800361,1018,6.68269172e-07,120114.2406110031,0.038487880660842
5316031000,63.25,44545.203339629115,2573.269287109375,531603,5316031,1000,0.0,,0.0
2676002023,66.60000000000001,44983.84427083333,2487.46142578125,267600,2676002,2023,0.0,,0.0
4078012005,55.22727272727273,44494.632990056816,3468.884521484375,407801,4078012,2005,0.0,,0.0
2382001010,59.0,44718.67556423611,2333.8076171875,238200,2382001,1010,0.0,,0.0
5023034003,53.45714285714286,44547.54326923075,3134.230712890625,502303,5023034,4003,0.0,,0.0
5014002013,77.44680851063823,44146.66205512152,2715.230712890625,501400,5014002,2013,0.0,,0.0
5024022007,58.77142857142858,44381.91659007352,3597.6923828125,502402,5024022,2007,0.0,,0.0
4033244003,17.758104738154625,43233.70069031599,5674.5960693359375,403324,4033244,4003,1.025036455e-06,59800.79469340691,0.367921143508819
6008013000,59.80952380952381,44697.2775297619,2960.0,600801,6008013,3000,0.0,,0.0
2397012007,67.55555555555554,45084.46332465278,2106.5,239701,2397012,2007,0.0,,0.0
5351012003,59.57142857142858,44569.79810855263,2635.96142578125,535101,5351012,2003,0.0,,0.0
5016001034,36.937499999999986,42828.920949835534,5758.6923828125,501600,5016001,1034,2.691502792e-06,121402.50090693308,0.037395749260156
4087252005,36.21612903225807,43728.52067485604,3970.4039306640625,408725,4087252,2005,0.0,,0.0
4086272005,51.06249999999999,44423.00183105469,3989.730712890625,408627,4086272,2005,0.0,,0.0
7029003003,76.62237762237764,43751.19478983275,1408.0961303710935,702900,7029003,3003,0.0,,0.0
6008022010,60.250000000000014,44989.08705357143,3307.96142578125,600802,6008022,2010,0.0,,0.0
5546002004,65.73333333333336,44341.44726562501,2920.423095703125,554600,5546002,2004,0.0,,0.0
5543021003,62.927710843373504,45194.869541266016,2988.15380859375,554302,5543021,1003,0.0,,0.0
5702031015,80.60869565217394,44653.640925480766,2784.6923828125,570203,5702031,1015,0.0,,0.0
5039024035,74.08333333333333,42761.01399739582,1299.923095703125,503902,5039024,4035,0.0,,0.0
5410031024,82.17567567567566,45150.589550781246,1853.7885131835935,541003,5410031,1024,0.0,,0.0
5410031028,86.30310880829018,45782.50521842698,1275.6538492838542,541003,5410031,1028,0.0,,0.0
5432034014,74.18840579710144,45562.92921401513,2099.769287109375,543203,5432034,4014,0.0,,0.0
6025041001,75.51648351648349,45722.15034816577,1749.730712890625,602504,6025041,1001,0.0,,0.0
5020041004,56.62857142857142,44100.42424242424,3320.46142578125,502004,5020041,1004,0.0,,0.0
9200341026,57.60714285714286,46397.72430889424,4263.615234375,920034,9200341,1026,0.0,,0.0
1345211005,47.666666666666664,46029.92400568181,3346.46142578125,134521,1345211,1005,0.0,,0.0
4619011002,71.81818181818181,44290.430338541664,4157.9228515625,461901,4619011,1002,0.0,,0.0
1113032020,65.43333333333332,44590.02671875,3535.53857421875,111303,1113032,2020,0.0,,0.0
2611031008,28.66329966329968,43047.69143337674,6632.75,261103,2611031,1008,7.06299307e-07,48465.78982475281,0.107122044254508
5518021011,62.0,44671.73937988281,2897.730712890625,551802,5518021,1011,0.0,,0.0
5536012007,76.0635696821516,45816.456661864686,2424.455159505208,553601,5536012,2007,0.0,,0.0
2911302002,61.518518518518526,45503.66158234128,2657.34619140625,291130,2911302,2002,0.0,,0.0
9800341012,84.59999999999998,44114.53294270832,1578.8846435546875,980034,9800341,1012,0.0,,0.0
6026022007,69.84615384615384,45855.66648065477,2127.34619140625,602602,6026022,2007,0.0,,0.0
5532013002,61.74025974025975,45386.48715672349,3420.46142578125,553201,5532013,3002,0.0,,0.0
6204001000,84.99397590361446,44949.07335937503,2503.230712890625,620400,6204001,1000,0.0,,0.0
5410031001,87.25806451612905,46059.697349877424,1273.1922607421875,541003,5410031,1001,0.0,,0.0
6212011010,72.66666666666667,44706.629629629635,2591.076904296875,621201,6212011,1010,0.0,,0.0
5710002008,60.391304347826086,44519.538174715904,4217.615234375,571000,5710002,2008,0.0,,0.0
5718003001,73.46808510638299,44174.9046875,5362.615234375,571800,5718003,3001,0.0,,0.0
